timestamp,frame,joint,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w
1781113237.0706,0,root,-0.0037981574,0.021629732,-0.0041192737,-0.02963702,0.1000302,-0.002830264,0.9945389
1781113237.0706,0,hips_joint,-0.0037981574,0.021629732,-0.0041192737,-0.02963702,0.1000302,-0.002830264,0.9945389
1781113237.0706,0,left_upLeg_joint,0.09492654,-0.004410617,-0.021682477,0.6202848,-0.42888185,0.5634527,-0.3373845
1781113237.0706,0,left_leg_joint,0.09373186,-0.38856336,0.15080303,-0.3838519,0.6305773,-0.36050957,0.57014304
1781113237.0706,0,left_foot_joint,0.06849325,-0.7979353,-0.05145193,0.69103885,-0.2596807,0.63539654,-0.22650091
1781113237.0706,0,left_toes_joint,0.07708856,-0.89431936,0.06189147,0.7277318,-0.12399753,0.6668091,-0.10196482
1781113237.0706,0,left_toesEnd_joint,0.081940554,-0.9135157,0.11922926,0.7277318,-0.123997346,0.6668091,-0.10196504
1781113237.0706,0,right_upLeg_joint,-0.1021261,-0.002081592,0.018292446,0.45360374,0.5576876,0.40945074,0.5617637
1781113237.0706,0,right_leg_joint,-0.1200939,-0.40884387,0.12572196,0.57695234,0.40897188,0.5979482,0.37726155
1781113237.0706,0,right_foot_joint,-0.09741052,-0.8309746,-0.048693206,0.2019753,0.67774403,0.2380589,0.66573054
1781113237.0706,0,right_toes_joint,-0.09263881,-0.9190138,0.071460046,0.06985806,0.70374066,0.10756383,0.69878405
1781113237.0706,0,right_toesEnd_joint,-0.091811314,-0.934097,0.13020892,0.069858536,0.70374066,0.10756334,0.69878405
1781113237.0706,0,spine_1_joint,-0.0037981768,0.021629732,-0.00411927,0.5943873,0.7502485,0.24630441,0.15220097
1781113237.0706,0,spine_2_joint,-0.018018186,0.07727483,-0.00041152237,0.584139,0.7892282,0.020393658,-0.1883734
1781113237.0706,0,spine_3_joint,-0.032210395,0.12989856,0.018072426,0.50760174,0.6714107,-0.21869962,-0.49367875
1781113237.0706,0,spine_4_joint,-0.03206416,0.17751755,0.041463908,-0.3576538,-0.42919368,0.44495606,0.699922
1781113237.0706,0,spine_5_joint,-0.015390622,0.24296121,0.061567724,-0.13592538,-0.124394774,0.6323291,0.7524695
1781113237.0706,0,spine_6_joint,-3.144741e-06,0.33552456,0.062807865,0.15049747,0.1586439,0.69113153,0.68885416
1781113237.0706,0,spine_7_joint,-0.0012655043,0.44260412,0.061993606,0.4473865,0.38306576,0.6144674,0.52491504
1781113237.0706,0,left_shoulder_1_joint,0.07995408,0.5543597,0.10097675,-0.60423744,0.053195983,-0.04167727,0.7939334
1781113237.0706,0,left_arm_joint,0.22367902,0.5354359,0.096030235,-0.36350417,0.40195966,-0.4508559,0.70924056
1781113237.0706,0,left_forearm_joint,0.2955791,0.2876008,0.03155612,-0.44216225,0.2672582,-0.6722636,0.5302146
1781113237.0706,0,left_hand_joint,0.2830567,0.03323513,0.11491919,0.6722178,-0.61802095,0.37605247,-0.1573471
1781113237.0706,0,left_handIndexStart_joint,0.27014866,0.014053353,0.13383864,0.64615756,-0.6273154,0.41857612,-0.117260575
1781113237.0706,0,left_handIndex_1_joint,0.2591091,-0.058937218,0.16546603,0.64615756,-0.6273154,0.41857612,-0.117260575
1781113237.0706,0,left_handIndex_2_joint,0.25269076,-0.10137359,0.18385403,0.64615756,-0.6273154,0.41857612,-0.117260575
1781113237.0706,0,left_handIndex_3_joint,0.24909648,-0.12513797,0.1941513,0.64615756,-0.6273154,0.41857612,-0.117260575
1781113237.0706,0,left_handIndexEnd_joint,0.24652913,-0.14211252,0.20150651,0.64615756,-0.6273154,0.41857612,-0.117260575
1781113237.0706,0,left_handMidStart_joint,0.27891302,0.009108405,0.1259577,0.67314374,-0.6177586,0.37406155,-0.15915406
1781113237.0706,0,left_handMid_1_joint,0.27563715,-0.06316254,0.14929098,0.67314374,-0.6177586,0.37406155,-0.15915406
1781113237.0706,0,left_handMid_2_joint,0.27333516,-0.113947526,0.16568735,0.67314374,-0.6177586,0.37406155,-0.15915406
1781113237.0706,0,left_handMid_3_joint,0.2720071,-0.14324655,0.17514679,0.67314374,-0.6177586,0.37406155,-0.15915406
1781113237.0706,0,left_handMidEnd_joint,0.2711217,-0.16277923,0.18145306,0.67314374,-0.6177586,0.37406155,-0.15915406
1781113237.0706,0,left_handPinkyStart_joint,0.29610384,0.0023639917,0.10526974,0.68726385,-0.6221024,0.29368845,-0.23324724
1781113237.0706,0,left_handPinky_1_joint,0.29949936,-0.060635775,0.1124756,0.68726385,-0.6221024,0.29368845,-0.23324724
