timestamp,frame,joint,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w
1781113901.2805,0,root,-0.00416031,0.022570362,0.0032188066,0.016148288,0.10816747,-0.0036100757,0.9939949
1781113901.2805,0,hips_joint,-0.00416031,0.022570362,0.0032188066,0.016148288,0.10816747,-0.0036100757,0.9939949
1781113901.2805,0,left_upLeg_joint,0.09396384,-0.0027962613,-0.018259522,0.6336119,-0.4176079,0.5531259,-0.3437892
1781113901.2805,0,left_leg_joint,0.11051753,-0.38579604,0.1559904,-0.33120623,0.66341436,-0.2977893,0.601253
1781113901.2805,0,left_foot_joint,0.08417926,-0.75051975,-0.11862249,0.669846,-0.31799626,0.6052077,-0.28966945
1781113901.2805,0,left_toes_joint,0.09389676,-0.8662634,-0.025244493,0.71797603,-0.18527281,0.64914006,-0.16971025
1781113901.2805,0,left_toesEnd_joint,0.09927055,-0.89576703,0.027484264,0.7179761,-0.18527263,0.64914,-0.16971047
1781113901.2805,0,right_upLeg_joint,-0.1024054,-0.0020508717,0.025003955,0.4647472,0.5725427,0.42747146,0.5229464
1781113901.2805,0,right_leg_joint,-0.093531236,-0.4144125,0.10984834,0.6553971,0.3036082,0.65208834,0.23034184
1781113901.2805,0,right_foot_joint,-0.07761868,-0.73378354,-0.21707395,0.32870418,0.6431766,0.3712816,0.5834614
1781113901.2805,0,right_toes_joint,-0.062260587,-0.86136764,-0.14159626,0.20084158,0.6938194,0.25396463,0.64325655
1781113901.2805,0,right_toesEnd_joint,-0.056694016,-0.89809257,-0.09363893,0.20084201,0.6938196,0.25396416,0.6432565
1781113901.2805,0,spine_1_joint,-0.0041603292,0.022570362,0.0032188108,0.6561944,0.69372725,0.27582294,0.10987655
1781113901.2805,0,spine_2_joint,-0.010760003,0.07845724,0.015278341,0.6640892,0.7130802,0.04202664,-0.22076155
1781113901.2805,0,spine_3_joint,-0.011939784,0.13189751,0.0366109,0.5909061,0.5961105,-0.22191784,-0.4962203
1781113901.2805,0,spine_4_joint,-0.001816541,0.18095836,0.054083727,-0.43113643,-0.37197882,0.48043028,0.66703814
1781113901.2805,0,spine_5_joint,0.016691603,0.24868338,0.060068287,-0.18835297,-0.093707174,0.6921029,0.6904606
1781113901.2805,0,spine_6_joint,0.018475717,0.34166718,0.047533724,0.11951344,0.1577907,0.75055915,0.63046
1781113901.2805,0,spine_7_joint,-0.0010818541,0.44694075,0.045725215,0.43506974,0.36024264,0.64167064,0.51884365
1781113901.2805,0,left_shoulder_1_joint,0.07477041,0.5588575,0.09396093,-0.5979809,0.06007461,-0.06982765,0.79619986
1781113901.2805,0,left_arm_joint,0.21735874,0.53230757,0.09219834,-0.37016138,0.38477504,-0.46710134,0.70480174
1781113901.2805,0,left_forearm_joint,0.28851786,0.28140646,0.039912175,-0.44727194,0.25364298,-0.66249937,0.5447093
1781113901.2805,0,left_hand_joint,0.28678143,0.027200794,0.12467417,0.6850217,-0.6012711,0.37644836,-0.16584806
1781113901.2805,0,left_handIndexStart_joint,0.27461296,0.0075671803,0.14362025,0.6589196,-0.6111574,0.41979465,-0.12682568
1781113901.2805,0,left_handIndex_1_joint,0.26662356,-0.065667085,0.17559999,0.6589196,-0.6111574,0.41979465,-0.12682568
1781113901.2805,0,left_handIndex_2_joint,0.26197854,-0.10824514,0.19419286,0.6589196,-0.6111574,0.41979465,-0.12682568
1781113901.2805,0,left_handIndex_3_joint,0.25937733,-0.13208885,0.20460486,0.6589196,-0.6111574,0.41979465,-0.12682568
1781113901.2805,0,left_handIndexEnd_joint,0.25751933,-0.14912008,0.21204202,0.6589196,-0.6111574,0.41979465,-0.12682568
1781113901.2805,0,left_handMidStart_joint,0.2836425,0.0029746818,0.13582589,0.6859533,-0.6009879,0.37442,-0.16760668
1781113901.2805,0,left_handMid_1_joint,0.28343323,-0.06924018,0.1595585,0.6859533,-0.6009879,0.37442,-0.16760668
1781113901.2805,0,left_handMid_2_joint,0.28328618,-0.11998577,0.17623548,0.6859533,-0.6009879,0.37442,-0.16760668
1781113901.2805,0,left_handMid_3_joint,0.28320134,-0.14926206,0.18585682,0.6859533,-0.6009879,0.37442,-0.16760668
1781113901.2805,0,left_handMidEnd_joint,0.2831448,-0.1687796,0.19227104,0.6859533,-0.6009879,0.37442,-0.16760668
1781113901.2805,0,left_handPinkyStart_joint,0.3012573,-0.0031103683,0.115290694,0.70064586,-0.6049966,0.2924743,-0.23986217
1781113901.2805,0,left_handPinky_1_joint,0.30740908,-0.065855026,0.12288612,0.70064586,-0.6049966,0.2924743,-0.23986217
1781113901.2805,0,left_handPinky_2_joint,0.31120872,-0.10460908,0.12757741,0.70064586,-0.6049966,0.2924743,-0.23986217
1781113901.2805,0,left_handPinky_3_joint,0.31319898,-0.12490882,0.13003474,0.70064586,-0.6049966,0.2924743,-0.23986217
1781113901.2805,0,left_handPinkyEnd_joint,0.31500834,-0.14336313,0.1322687,0.70064586,-0.6049966,0.2924743,-0.23986217
1781113901.2805,0,left_handRingStart_joint,0.29174763,-0.00035235166,0.12637393,0.6941803,-0.6035993,0.33448526,-0.204699
1781113901.2805,0,left_handRing_1_joint,0.29507083,-0.06845415,0.14155084,0.6941803,-0.6035993,0.33448526,-0.204699
1781113901.2805,0,left_handRing_2_joint,0.2974166,-0.11652601,0.15226395,0.6941803,-0.6035993,0.33448526,-0.204699
1781113901.2805,0,left_handRing_3_joint,0.29888272,-0.14657092,0.15895964,0.6941803,-0.6035993,0.33448526,-0.204699
1781113901.2805,0,left_handRingEnd_joint,0.29986015,-0.16660085,0.16342343,0.6941803,-0.6035993,0.33448526,-0.204699
1781113901.2805,0,left_handThumbStart_joint,0.2651259,0.0069811963,0.13699418,0.31204426,-0.17248045,0.88427097,-0.30156964
1781113901.2805,0,left_handThumb_1_joint,0.23165481,-0.027439347,0.1610395,0.31204426,-0.17248045,0.88427097,-0.30156964
1781113901.2805,0,left_handThumb_2_joint,0.20772928,-0.05204084,0.17822778,0.31204426,-0.17248043,0.88427097,-0.30156964
1781113901.2805,0,left_handThumbEnd_joint,0.19177893,-0.068441845,0.18968664,0.31204432,-0.1724804,0.88427097,-0.30156964
1781113901.2805,0,neck_1_joint,-0.009840628,0.5795411,0.06434073,0.4881852,0.2939189,0.69218665,0.44290498
1781113901.2805,0,neck_2_joint,-0.01377127,0.6065447,0.07680496,0.49486795,0.29105964,0.6801781,0.45579395
1781113901.2805,0,neck_3_joint,-0.017559914,0.64286923,0.09311977,0.49229604,0.3005552,0.6616146,0.4791429
1781113901.2805,0,neck_4_joint,-0.019805307,0.6800668,0.107655875,0.4848013,0.31411678,0.64457,0.50082785
1781113901.2805,0,head_joint,-0.021269398,0.72394395,0.12253094,0.43952402,0.3726639,0.5837948,0.57194793
1781113901.2805,0,jaw_joint,-0.023985723,0.69871926,0.12504801,0.43952402,0.3726639,0.5837948,0.57194793
1781113901.2805,0,chin_joint,-0.060037363,0.6421503,0.21449207,0.43952402,0.3726639,0.5837948,0.57194793
1781113901.2805,0,left_eye_joint,-0.019076318,0.7483308,0.21743579,0.44275743,0.3688165,0.58876073,0.5668347
1781113901.2805,0,left_eyeLowerLid_joint,-0.019076318,0.7483308,0.21743579,0.44275743,0.3688165,0.58876073,0.5668347
1781113901.2805,0,left_eyeUpperLid_joint,-0.019076318,0.7483308,0.21743579,0.44275743,0.3688165,0.58876073,0.5668347
1781113901.2805,0,left_eyeball_joint,-0.019076318,0.7483308,0.21743579,0.44275743,0.3688165,0.58876073,0.5668347
1781113901.2805,0,nose_joint,-0.058692615,0.71646446,0.22569862,0.44275936,0.36881417,0.58876365,0.56683165
1781113901.2805,0,right_eye_joint,-0.079799086,0.75270337,0.19572616,0.44275743,0.3688165,0.58876073,0.5668347
1781113901.2805,0,right_eyeLowerLid_joint,-0.079799086,0.75270337,0.19572616,0.44275743,0.3688165,0.58876073,0.5668347
1781113901.2805,0,right_eyeUpperLid_joint,-0.079799086,0.75270337,0.19572616,0.44275743,0.3688165,0.58876073,0.5668347
1781113901.2805,0,right_eyeball_joint,-0.079799086,0.75270337,0.19572616,0.44275743,0.3688165,0.58876073,0.5668347
1781113901.2805,0,right_shoulder_1_joint,-0.09183625,0.5569184,0.029281678,0.7680124,0.13054755,0.01739916,0.62674695
1781113901.2805,0,right_arm_joint,-0.23185356,0.52466905,0.04914109,0.7019743,0.51487935,0.3297198,0.3652622
1781113901.2805,0,right_forearm_joint,-0.29897997,0.2683298,0.026059408,0.5516722,0.68872297,0.24059583,0.40426764
1781113901.2805,0,right_hand_joint,-0.28170887,0.012570877,0.1041452,0.1972907,0.40524453,0.6066323,0.654867
1781113901.2805,0,right_handIndexStart_joint,-0.26830336,-0.007046987,0.12031159,0.15544938,0.44895187,0.61917096,0.6252243
1781113901.2805,0,right_handIndex_1_joint,-0.25466174,-0.08043614,0.14993726,0.15544938,0.44895187,0.61917096,0.6252243
1781113901.2805,0,right_handIndex_2_joint,-0.24673012,-0.123104475,0.16716108,0.15544938,0.44895187,0.61917096,0.6252243
1781113901.2805,0,right_handIndex_3_joint,-0.24228896,-0.14699897,0.17680714,0.15544938,0.44895187,0.61917096,0.6252243
1781113901.2805,0,right_handIndexEnd_joint,-0.23911668,-0.1640662,0.18369712,0.15544938,0.44895187,0.61917096,0.6252243
1781113901.2805,0,right_handMidStart_joint,-0.27790317,-0.011838395,0.11336467,0.19669631,0.40579367,0.6070644,0.6543051
1781113901.2805,0,right_handMid_1_joint,-0.27285644,-0.08436084,0.13557716,0.19669631,0.40579367,0.6070644,0.6543051
1781113901.2805,0,right_handMid_2_joint,-0.26931038,-0.13532189,0.1511862,0.19669631,0.40579367,0.6070644,0.6543051
1781113901.2805,0,right_handMid_3_joint,-0.26726437,-0.16472267,0.16019128,0.19669631,0.40579367,0.6070644,0.6543051
1781113901.2805,0,right_handMidEnd_joint,-0.2659006,-0.1843228,0.1661948,0.19669631,0.40579367,0.6070644,0.6543051
1781113901.2805,0,right_handPinkyStart_joint,-0.29726157,-0.018232478,0.0945664,0.27061394,0.32593137,0.6070133,0.67236286
1781113901.2805,0,right_handPinky_1_joint,-0.30047518,-0.08126764,0.101535946,0.27061394,0.32593137,0.6070133,0.67236286
1781113901.2805,0,right_handPinky_2_joint,-0.3024604,-0.12020186,0.105841234,0.27061394,0.32593137,0.6070133,0.67236286
1781113901.2805,0,right_handPinky_3_joint,-0.30349982,-0.14059566,0.10809569,0.27061394,0.32593137,0.6070133,0.67236286
1781113901.2805,0,right_handPinkyEnd_joint,-0.3044451,-0.15913531,0.11014547,0.27061394,0.32593137,0.6070133,0.67236286
1781113901.2805,0,right_handRingStart_joint,-0.28679287,-0.015307622,0.10470207,0.23463802,0.3669547,0.6076216,0.6641428
1781113901.2805,0,right_handRing_1_joint,-0.2862538,-0.08371275,0.11883165,0.23463802,0.3669547,0.6076216,0.6641428
1781113901.2805,0,right_handRing_2_joint,-0.28587314,-0.1319983,0.12880519,0.23463802,0.3669547,0.6076216,0.6641428
1781113901.2805,0,right_handRing_3_joint,-0.28563556,-0.16217718,0.13503915,0.23463802,0.3669547,0.6076216,0.6641428
1781113901.2805,0,right_handRingEnd_joint,-0.28547654,-0.18229695,0.13919444,0.23463802,0.3669547,0.6076216,0.6641428
1781113901.2805,0,right_handThumbStart_joint,-0.25951043,-0.0071885334,0.112766445,0.29691705,0.9023501,0.1703567,0.26188415
1781113901.2805,0,right_handThumb_1_joint,-0.22264856,-0.04075506,0.13271068,0.29691705,0.9023501,0.17035668,0.26188415
1781113901.2805,0,right_handThumb_2_joint,-0.19629969,-0.064745866,0.14696786,0.29691705,0.9023501,0.17035666,0.26188418
