timestamp,frame,joint,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w
1781113814.9601,0,root,-0.0035801353,0.02346585,0.00466813,0.025310729,0.1034994,-0.008165778,0.99427384
1781113814.9601,0,hips_joint,-0.0035801353,0.02346585,0.00466813,0.025310729,0.1034994,-0.008165778,0.99427384
1781113814.9601,0,left_upLeg_joint,0.09445284,-0.002632947,-0.016344275,0.6245917,-0.41134632,0.56659156,-0.34590963
1781113814.9601,0,left_leg_joint,0.1026797,-0.38407707,0.16186538,-0.31292316,0.654043,-0.2871784,0.6259676
1781113814.9601,0,left_foot_joint,0.09331065,-0.7356814,-0.13039479,0.6496741,-0.321894,0.6120957,-0.31566864
1781113814.9601,0,left_toes_joint,0.099785514,-0.8556061,-0.042152777,0.69890857,-0.1929232,0.66083103,-0.19393265
1781113814.9601,0,left_toesEnd_joint,0.10295028,-0.88751245,0.009341202,0.69890857,-0.192923,0.660831,-0.19393286
1781113814.9601,0,right_upLeg_joint,-0.10229214,-0.00041659115,0.025124537,0.45215124,0.5689912,0.41476732,0.5475185
1781113814.9601,0,right_leg_joint,-0.10584382,-0.40834033,0.12955198,0.6352357,0.30661577,0.66571474,0.24348786
1781113814.9601,0,right_foot_joint,-0.071828924,-0.7347353,-0.18894246,0.31097817,0.6331109,0.37390155,0.6022133
1781113814.9601,0,right_toes_joint,-0.05971809,-0.86053365,-0.109957844,0.18534473,0.6805765,0.2529829,0.6621652
1781113814.9601,0,right_toesEnd_joint,-0.05642006,-0.8961601,-0.06097321,0.18534517,0.6805766,0.25298244,0.6621651
1781113814.9601,0,spine_1_joint,-0.0035801546,0.02346585,0.0046681343,0.68566424,0.6642003,0.27830067,0.1060715
1781113814.9601,0,spine_2_joint,-0.0057226554,0.07928502,0.018523194,0.7034185,0.67435205,0.035062466,-0.22186142
1781113814.9601,0,spine_3_joint,-0.0006556982,0.13299021,0.03858339,0.62225777,0.56344485,-0.24245724,-0.48635364
1781113814.9601,0,spine_4_joint,0.012474637,0.18270496,0.051651962,-0.44230896,-0.35682908,0.512962,0.6433551
1781113814.9601,0,spine_5_joint,0.027989917,0.25143614,0.05223784,-0.17534797,-0.09927873,0.72843647,0.65481097
1781113814.9601,0,spine_6_joint,0.019886164,0.34415734,0.040263157,0.14412664,0.14177309,0.7781609,0.5946376
1781113814.9601,0,spine_7_joint,-0.007663321,0.44745404,0.04651708,0.44671562,0.3559144,0.6511641,0.49975574
1781113814.9601,0,left_shoulder_1_joint,0.06650543,0.55898356,0.09814823,-0.5854724,0.049148444,-0.06328968,0.8067225
1781113814.9601,0,left_arm_joint,0.20969243,0.53582424,0.09739547,-0.3560516,0.38215333,-0.46719617,0.7133822
1781113814.9601,0,left_forearm_joint,0.281874,0.28613976,0.04085981,-0.42267305,0.2663,-0.661169,0.5597211
1781113814.9601,0,left_hand_joint,0.2775543,0.027479839,0.1107489,0.6744106,-0.6105788,0.3677686,-0.19264096
1781113814.9601,0,left_handIndexStart_joint,0.26487663,0.0068261907,0.12821907,0.64888763,-0.6221703,0.410431,-0.15295662
