timestamp,frame,joint,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w
1783532798.8143,0,root,-0.00039476773,0.021347575,-0.0034164062,-0.03874049,-0.00781042,-0.004978271,0.9992064
1783532798.8143,0,hips_joint,-0.00039476773,0.021347575,-0.0034164062,-0.03874049,-0.00781042,-0.004978271,0.9992064
1783532798.8143,0,left_upLeg_joint,0.099849775,-0.0044197915,0.0010789194,0.6193045,-0.36181962,0.5934102,-0.3652573
1783532798.8143,0,left_leg_joint,0.11412586,-0.37568247,0.19928634,-0.29190022,0.65319365,-0.34027922,0.6101985
1783532798.8143,0,left_foot_joint,0.07529873,-0.7399777,-0.07441198,0.6326009,-0.33418986,0.64417255,-0.27050856
1783532798.8143,0,left_toes_joint,0.06735798,-0.8549298,0.020104855,0.68447536,-0.2082322,0.683767,-0.14351141
1783532798.8143,0,left_toesEnd_joint,0.0660362,-0.88412666,0.07325991,0.68447536,-0.208232,0.6837671,-0.14351161
1783532798.8143,0,right_upLeg_joint,-0.10119568,-0.0025362228,-0.0021370628,0.41071665,0.51886916,0.44490623,0.60344434
1783532798.8143,0,right_leg_joint,-0.12884732,-0.40812004,0.10766576,0.6047692,0.26329747,0.6880205,0.30258307
1783532798.8143,0,right_foot_joint,-0.089794345,-0.744165,-0.2000322,0.31370836,0.580222,0.35501766,0.66248924
1783532798.8143,0,right_toes_joint,-0.100913554,-0.86852187,-0.11865525,0.1980498,0.62916386,0.22301698,0.71776927
1783532798.8143,0,right_toesEnd_joint,-0.107515335,-0.90305924,-0.06922646,0.1980503,0.62916404,0.22301653,0.71776915
1783532798.8143,0,spine_1_joint,-0.00039478752,0.021347575,-0.0034164065,0.46817344,0.52529675,0.4783838,0.52538186
1783532798.8143,0,spine_2_joint,-0.0009458729,0.078585535,-0.009403609,0.47072038,0.52536446,0.48364946,0.51816785
1783532798.8143,0,spine_3_joint,-0.0020882413,0.13589798,-0.014533107,0.4886778,0.50719935,0.5048021,0.49911723
1783532798.8143,0,spine_4_joint,-0.003369641,0.18893228,-0.015219242,0.5194988,0.47383934,0.5355392,0.46775568
1783532798.8143,0,spine_5_joint,-0.004965,0.2589496,-0.007468565,0.5631316,0.41992652,0.5763758,0.41753513
1783532798.8143,0,spine_6_joint,-0.006570644,0.34833336,0.021066533,0.576804,0.39851052,0.59275615,0.39639258
1783532798.8143,0,spine_7_joint,-0.008752069,0.44761992,0.061137807,0.5673331,0.41287866,0.5838607,0.40837634
1783532798.8143,0,left_shoulder_1_joint,0.078092314,0.55708265,0.09402517,-0.5727318,0.017313393,-0.09446241,0.814098
1783532798.8143,0,left_arm_joint,0.22046654,0.53189695,0.10563113,-0.31719232,0.37308517,-0.4878607,0.7226262
1783532798.8143,0,left_forearm_joint,0.2857925,0.2814012,0.044531133,-0.37353233,0.28243616,-0.6588422,0.5887534
1783532798.8143,0,left_hand_joint,0.27837342,0.016971035,0.08730648,0.65263724,-0.62206537,0.35619938,-0.24540086
1783532798.8143,0,left_handIndexStart_joint,0.26475444,-0.0053324294,0.101783454,-0.627904,0.6370287,-0.3974472,0.20485847
1783532798.8143,0,left_handIndex_1_joint,0.25451165,-0.08265755,0.12090667,-0.627904,0.6370287,-0.3974472,0.20485847
1783532798.8143,0,left_handIndex_2_joint,0.24855655,-0.12761402,0.13202482,-0.627904,0.6370287,-0.3974472,0.20485847
1783532798.8143,0,left_handIndex_3_joint,0.24522169,-0.15278965,0.13825099,-0.627904,0.6370287,-0.3974472,0.20485847
1783532798.8143,0,left_handIndexEnd_joint,0.24283963,-0.17077224,0.14269824,-0.627904,0.6370287,-0.3974472,0.20485847
1783532798.8143,0,left_handMidStart_joint,0.2744421,-0.008695645,0.09415366,0.6535113,-0.6215466,0.35424253,-0.24721539
1783532798.8143,0,left_handMid_1_joint,0.27264696,-0.08376214,0.10598852,0.6535113,-0.6215466,0.35424253,-0.24721539
1783532798.8143,0,left_handMid_2_joint,0.27138552,-0.13651156,0.1143049,0.6535113,-0.6215466,0.35424253,-0.24721539
1783532798.8143,0,left_handMid_3_joint,0.27065778,-0.16694392,0.11910282,0.6535113,-0.6215466,0.35424253,-0.24721539
1783532798.8143,0,left_handMidEnd_joint,0.2701726,-0.18723217,0.12230143,0.6535113,-0.6215466,0.35424253,-0.24721539
1783532798.8143,0,left_handPinkyStart_joint,0.2937772,-0.011571569,0.07448426,0.66587025,-0.61591434,0.27297056,-0.32055223
1783532798.8143,0,left_handPinky_1_joint,0.2996367,-0.0747707,0.072494164,0.66587025,-0.61591434,0.27297056,-0.32055223
1783532798.8143,0,left_handPinky_2_joint,0.3032558,-0.11380545,0.07126498,0.66587025,-0.61591434,0.27297056,-0.32055223
1783532798.8143,0,left_handPinky_3_joint,0.30515152,-0.13425224,0.07062113,0.66587025,-0.61591434,0.27297056,-0.32055223
1783532798.8143,0,left_handPinkyEnd_joint,0.3068749,-0.15284021,0.07003581,0.66587025,-0.61591434,0.27297056,-0.32055223
1783532798.8143,0,left_handRingStart_joint,0.2833422,-0.0105388425,0.085016266,0.6604463,-0.61937714,0.31462985,-0.2849402
1783532798.8143,0,left_handRing_1_joint,0.28577027,-0.08021097,0.089390464,0.6604463,-0.61937714,0.31462985,-0.2849402
1783532798.8143,0,left_handRing_2_joint,0.28748417,-0.1293913,0.09247814,0.6604463,-0.61937714,0.31462985,-0.2849402
