timestamp,frame,joint,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w
1781113133.8975,0,root,-0.0036720948,0.020914895,3.3832819e-06,0.00411716,0.10615369,0.0019271319,0.99433935
1781113133.8975,0,hips_joint,-0.0036720948,0.020914895,3.3832819e-06,0.00411716,0.10615369,0.0019271319,0.99433935
1781113133.8975,0,left_upLeg_joint,0.0948775,-0.0035967922,-0.020497557,0.66584814,-0.40352336,0.49844232,-0.38127452
1781113133.8975,0,left_leg_joint,0.1696011,-0.38993892,0.12944275,-0.4135685,0.6421922,-0.27345222,0.58461446
1781113133.8975,0,left_foot_joint,0.18132007,-0.7790654,-0.11050028,0.7215949,-0.2504983,0.5757885,-0.29157993
1781113133.8975,0,left_toes_joint,0.21283081,-0.8829843,-0.008429642,0.7559937,-0.109190084,0.6206163,-0.17716202
1781113133.8975,0,left_toesEnd_joint,0.22531661,-0.90633804,0.046144783,0.7559937,-0.10918991,0.6206162,-0.17716223
1781113133.8975,0,right_upLeg_joint,-0.101669125,-0.0045384313,0.021948885,0.4767365,0.5525552,0.42655915,0.5342773
1781113133.8975,0,right_leg_joint,-0.112390146,-0.41832492,0.099313274,0.6217834,0.35766953,0.6200894,0.31772166
1781113133.8975,0,right_foot_joint,-0.10101285,-0.80192184,-0.14939016,0.26890418,0.6650051,0.29220596,0.6325144
1781113133.8975,0,right_toes_joint,-0.09278149,-0.9103118,-0.047437564,0.13798827,0.70391804,0.16702506,0.67643285
1781113133.8975,0,right_toesEnd_joint,-0.08994287,-0.93580276,0.0075330874,0.13798872,0.7039181,0.16702457,0.6764328
1781113133.8975,0,spine_1_joint,-0.0036721143,0.020914895,3.3874567e-06,0.6203525,0.7266678,0.26831388,0.12298029
1781113133.8975,0,spine_2_joint,-0.015187116,0.07660162,0.008876127,0.6147701,0.75946516,0.03718704,-0.20949313
1781113133.8975,0,spine_3_joint,-0.024184942,0.12944736,0.029821254,0.5434883,0.64172435,-0.21715255,-0.4956357
1781113133.8975,0,spine_4_joint,-0.019830817,0.17787506,0.051047347,-0.3979885,-0.4051093,0.46381745,0.67997414
1781113133.8975,0,spine_5_joint,-0.002742834,0.24498527,0.064057335,-0.17580323,-0.108194366,0.66853213,0.7144591
1781113133.8975,0,spine_6_joint,0.0045131873,0.3382233,0.05629194,0.117478035,0.1617501,0.73106444,0.65236527
1781113133.8975,0,spine_7_joint,-0.009134378,0.4443679,0.052373856,0.4297369,0.37095764,0.637855,0.5204394
1781113133.8975,0,left_shoulder_1_joint,0.066211656,0.5579191,0.09748157,-0.59677726,0.05536413,-0.06326625,0.79799056
1781113133.8975,0,left_arm_joint,0.20921105,0.53368825,0.09561791,-0.37020332,0.38371393,-0.43641976,0.72474176
1781113133.8975,0,left_forearm_joint,0.29555097,0.28986177,0.033627406,-0.4552007,0.2409394,-0.6515513,0.5569748
1781113133.8975,0,left_hand_joint,0.30489182,0.03659046,0.12065857,0.69873565,-0.58453685,0.37535006,-0.1708718
1781113133.8975,0,left_handIndexStart_joint,0.29359087,0.016615832,0.13978457,0.672686,-0.59479076,0.41958296,-0.13291882
1781113133.8975,0,left_handIndex_1_joint,0.2888002,-0.056607768,0.17242098,0.672686,-0.59479076,0.41958296,-0.13291882
1781113133.8975,0,left_handIndex_2_joint,0.2860149,-0.099179626,0.19139563,0.672686,-0.59479076,0.41958296,-0.13291882
